user_id,survey,submitted,measure_0,question_m_conflict_1,question_m_conflict_2,question_m_conflict_3,question_m_conflict_4,question_m_conflict_5,question_m_conflict_6,question_m_conflict_7,question_m_conflict_8,question_m_conflict_9,question_m_conflict_10,measure_1,question_m_dealstress_1,question_m_dealstress_2,question_m_dealstress_3,question_m_dealstress_4,question_m_dealstress_5,measure_2,question_m_well_1,question_m_well_2,measure_3,question_m_percstress_1,question_m_percstress_2,question_m_percstress_3,question_m_percstress_4,question_m_percstress_5,question_m_percstress_6,question_m_percstress_7,question_m_percstress_8,question_m_percstress_9,question_m_percstress_10,measure_4,question_m_belong_1,question_m_belong_2,question_m_belong_3,question_m_belong_4,question_m_belong_5,measure_5,question_m_workplace_1,question_m_workplace_2,question_m_workplace_3,question_m_workplace_4,measure_6,question_m_problem_1,question_m_problem_2,measure_7,question_m_problem_3,measure_8,question_m_team_1,question_m_team_2,question_m_team_3,measure_9,question_m_motiv_1,question_m_motiv_2,question_m_motiv_3,measure_10,question_m_behave_1,question_m_behave_2,question_m_behave_3,question_m_behave_4,measure_11,question_m_eff_1,question_m_eff_2,question_m_eff_3,question_m_eff_4,question_m_eff_5,question_m_eff_6,question_m_eff_7,question_m_eff_8,measure_12,question_m_satis_1,question_m_satis_2,question_m_satis_3,question_m_satis_4,question_m_satis_5,question_m_satis_6,question_m_satis_7,question_m_satis_8,question_m_satis_9,question_m_satis_10,question_m_satis_11,question_m_satis_12,question_m_satis_13,question_m_satis_14,question_m_satis_15,question_m_satis_16,question_m_satis_17,question_m_satis_18,question_m_satis_19,question_m_satis_20,question_m_motiv_4,question_m_tmgmt_,question_m_satisb_1,question_m_satisb_2,question_m_satisb_3,question_m_satisb_4,question_m_satisb_5,question_m_satisb_6,question_m_satisb_7,question_m_satisb_8,question_m_satisb_9,measure_13,question_m_recom_1
9009160973089,Monthly,2019-09-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Never,Never,Always,3,Strongly agree,Strongly agree,4,Rarely,Often,Rarely,Rarely,Always,Rarely,Rarely,Never,Never,Never,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Often,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
0008131016084,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Always,Never,Rarely,Always,3,Agree,Agree,4,Often,Often,Often,Often,Rarely,Rarely,Rarely,Rarely,Rarely,Rarely,5,Agree,Agree,Strongly agree,Neither agree nor disagree,Disagree,6,NA,NA,NA,NA,7,Often,Always,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Always,Always,Always,Rarely,NA,Strongly Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Agree,Strongly disagree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Once a week,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,13,Might not recommend
9507240231089,Monthly,2019-09-17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Never,Rarely,Always,3,Agree,Agree,4,Rarely,Often,Sometimes,Often,Sometimes,Often,Sometimes,Often,Rarely,Often,5,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,6,NA,NA,NA,NA,7,Often,Often,8,NA,9,Rarely,Never,Rarely,10,Rarely,Strongly agree,Strongly agree,11,Sometimes,Often,Often,Often,NA,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,NA,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,A few times this month,Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Agree,13,Would definitely recommend
9708075653088,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Never,Always,Never,Never,Always,3,Strongly agree,Agree,4,Never,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Never,Never,Never,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Always,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9409161125087,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Always,Rarely,Rarely,Always,3,Strongly agree,Strongly agree,4,Sometimes,Always,Sometimes,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Always,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,I am not sure
0011250369086,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Never,Rarely,Often,3,Neither agree nor disagree,Neither agree nor disagree,4,Sometimes,Sometimes,Rarely,Often,Often,Often,Always,Always,Sometimes,Sometimes,5,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,6,NA,NA,NA,NA,7,Often,Often,8,NA,9,Often,Always,Always,10,Often,Agree,Strongly agree,11,Always,Always,Rarely,Often,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,NA,Agree,Agree,Agree,Agree,Agree,Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Once a week,Strongly Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly Agree,Agree,Agree,13,Would definitely recommend
9606270631083,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Often,Never,Rarely,Sometimes,3,Agree,Disagree,4,Rarely,Often,Rarely,Often,Often,Sometimes,Sometimes,Sometimes,Never,Often,5,Strongly agree,Agree,Agree,Agree,Agree,6,NA,NA,NA,NA,7,Sometimes,Always,8,NA,9,Often,Often,Often,10,Often,Agree,Agree,11,Often,Often,Often,Often,NA,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Strongly Agree,NA,Agree,Agree,Disagree,Strongly Agree,Disagree,Disagree,NA,NA,NA,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Once a month,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,13,Definitely would not recommend
9703106476088,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Never,Never,Often,3,Strongly agree,Strongly agree,4,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Never,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Often,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Definitely would not recommend
9705195371088,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Always,Never,Never,Always,3,Strongly agree,Neither agree nor disagree,4,Sometimes,Often,Rarely,Never,Never,Never,Rarely,Never,Never,Rarely,5,Agree,Agree,Agree,Agree,Agree,6,NA,NA,NA,NA,7,Often,Always,8,NA,9,Often,Often,Always,10,Always,Agree,Strongly agree,11,Sometimes,Often,Often,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,NA,Agree,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,A few times in a week,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,13,I am not sure
9410120481082,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Rarely,Rarely,Always,3,Disagree,Disagree,4,Often,Rarely,Often,Rarely,Often,Rarely,Often,Rarely,Often,Often,5,Strongly agree,Agree,Agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Often,Often,8,NA,9,Always,Often,Often,10,Often,Agree,Agree,11,Rarely,Often,Rarely,Rarely,NA,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,NA,Neither agree nor disagree,Disagree,Disagree,Agree,Neither agree nor disagree,Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Neither agree nor disagree,Everyday,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,13,Might recommend
8504260887081,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Never,Never,Always,3,Agree,Agree,4,Often,Often,Sometimes,Often,Often,Rarely,Rarely,Always,Rarely,Never,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Rarely,Always,8,NA,9,Always,Always,Always,10,Often,Strongly disagree,Strongly disagree,11,Always,Often,Always,Always,NA,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Once a week,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,13,Might recommend
9810160130087,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Sometimes,Never,Never,Always,3,Strongly agree,Agree,4,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Never,Sometimes,Never,Never,5,Agree,Strongly agree,Agree,Agree,Agree,6,NA,NA,NA,NA,7,Sometimes,Sometimes,8,NA,9,Sometimes,Often,Often,10,Often,Strongly agree,Strongly agree,11,Often,Often,Often,Often,NA,Agree,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Agree,NA,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,NA,NA,NA,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Agree,Once a week,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,13,Might recommend
9610020056088,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Sometimes,Never,Never,Sometimes,3,Strongly agree,Strongly agree,4,Never,Never,Never,Rarely,Never,Rarely,Never,Never,Never,Never,5,Agree,Agree,Agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Often,8,NA,9,Often,Often,Always,10,Always,Strongly agree,Strongly agree,11,Often,Sometimes,Sometimes,Often,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,A few times in a week,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,13,Would definitely recommend
0102191062086,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Always,Never,Never,Sometimes,3,Strongly agree,Neither agree nor disagree,4,Sometimes,Sometimes,Sometimes,Often,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Rarely,5,Agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Often,Often,Often,10,Often,Strongly agree,Strongly agree,11,Often,Often,Often,Often,NA,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,NA,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Not at all this month,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,13,Might recommend
9601011163082,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Often,Never,Never,Sometimes,3,Strongly agree,Strongly agree,4,Sometimes,Rarely,Rarely,Never,Rarely,Sometimes,Never,Never,Never,Rarely,5,Agree,Agree,Strongly agree,Neither agree nor disagree,Agree,6,NA,NA,NA,NA,7,Always,Often,8,NA,9,Always,Always,Always,10,Often,Strongly agree,Strongly agree,11,Often,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,A few times in a week,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9907060597082,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Rarely,Sometimes,Always,3,Strongly agree,Disagree,4,Often,Often,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Sometimes,Sometimes,Often,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,6,NA,NA,NA,NA,7,Sometimes,Sometimes,8,NA,9,Always,Sometimes,Sometimes,10,Always,Agree,Strongly agree,11,Often,Often,Rarely,Often,NA,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,NA,Agree,Agree,Agree,Agree,Agree,Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,A few times in a week,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Agree,Agree,13,Might recommend
9905111350089,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Never,Never,Always,3,Agree,Agree,4,Sometimes,Often,Often,Sometimes,Sometimes,Never,Sometimes,Often,Rarely,Rarely,5,Neither agree nor disagree,Agree,Agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Often,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Sometimes,Often,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Agree,NA,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,13,Would definitely recommend
9407035597085,Monthly,2019-09-18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Often,Never,Sometimes,Often,3,Neither agree nor disagree,Neither agree nor disagree,4,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,5,Agree,Agree,Agree,Agree,Agree,6,NA,NA,NA,NA,7,Often,Often,8,NA,9,Sometimes,Often,Often,10,Often,Strongly agree,Strongly agree,11,Sometimes,Often,Sometimes,Often,NA,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Agree,NA,Agree,Agree,Neither agree nor disagree,Agree,Agree,Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,A few times this month,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,13,Would definitely recommend
9710300188088,Monthly,2019-09-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Never,Never,Always,3,Strongly agree,Strongly agree,4,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Rarely,5,Agree,Agree,Strongly agree,Strongly agree,Agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Always,Often,Often,Always,NA,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Once a month,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Definitely would not recommend
9511201015085,Monthly,2019-09-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Always,Never,Rarely,Always,3,Agree,Agree,4,Always,Always,Rarely,Never,Often,Never,Never,Often,Often,Never,5,Agree,Agree,Strongly agree,Agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly agree,Strongly agree,11,Often,Often,Rarely,Often,NA,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,NA,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Everyday,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Would definitely recommend
9201216237086,Monthly,2019-09-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Always,Never,Never,Never,3,Strongly agree,Strongly agree,4,Sometimes,Never,Often,Rarely,Often,Often,Rarely,Often,Never,Rarely,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Always,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Always,Always,Always,Always,NA,Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,A few times in a week,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,13,Might recommend
9606015518082,Monthly,2019-09-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Always,Rarely,Never,Often,3,Agree,Agree,4,Rarely,Rarely,Never,Sometimes,Never,Rarely,Never,Sometimes,Never,Rarely,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Often,Always,8,NA,9,Always,Always,Always,10,Always,Strongly agree,Strongly agree,11,Often,Always,Sometimes,Often,NA,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,NA,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Agree,Strongly Agree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Everyday,Neither agree nor disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,13,Would definitely recommend
9002075381084,Monthly,2019-09-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Often,Often,Rarely,Rarely,Often,3,Disagree,Disagree,4,Often,Often,Sometimes,Often,Often,Often,Often,Often,Often,Often,5,Disagree,Disagree,Disagree,Disagree,Disagree,6,NA,NA,NA,NA,7,Often,Rarely,8,NA,9,Rarely,Rarely,Rarely,10,Rarely,Disagree,Disagree,11,Always,Always,Often,Often,NA,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,NA,Agree,Disagree,Disagree,Disagree,Disagree,Disagree,NA,NA,NA,Strongly disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Disagree,Once a week,Disagree,Agree,Agree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Neither agree nor disagree,Neither agree nor disagree,13,I am not sure
8806110384080,Monthly,2019-09-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Rarely,Rarely,Always,3,Agree,Agree,4,Often,Often,Often,Often,Often,Often,Always,Often,Rarely,Often,5,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Sometimes,Always,Always,10,Always,Strongly disagree,Strongly disagree,11,Rarely,Always,Always,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,A few times in a week,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,13,Might not recommend
9708160382080,Monthly,2019-09-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Always,Never,Never,Often,3,Neither agree nor disagree,Disagree,4,Always,Often,Always,Rarely,Always,Rarely,Often,Sometimes,Rarely,Never,5,Disagree,Agree,Disagree,Agree,Agree,6,NA,NA,NA,NA,7,Often,Often,8,NA,9,Often,Sometimes,Sometimes,10,Rarely,Strongly disagree,Strongly disagree,11,Sometimes,Always,Never,Always,NA,Strongly Agree,Strongly Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,NA,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Neither agree nor disagree,NA,NA,NA,Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly disagree,Everyday,Disagree,Strongly Agree,Neither agree nor disagree,Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Agree,13,Would definitely recommend
9704200149084,Monthly,2019-09-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Always,Always,Never,Never,Always,3,Neither agree nor disagree,Disagree,4,Rarely,Rarely,Rarely,Never,Always,Rarely,Never,Never,Never,Never,5,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,6,NA,NA,NA,NA,7,Always,Always,8,NA,9,Often,Often,Always,10,Sometimes,Strongly agree,Strongly agree,11,Always,Always,Rarely,Often,NA,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,NA,Agree,Strongly Agree,Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,NA,NA,NA,Strongly Agree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Once a week,Strongly Agree,Strongly Agree,Strongly Agree,Strongly disagree,Strongly disagree,Strongly Agree,Neither agree nor disagree,Agree,Agree,13,Definitely would not recommend
9306025427081,Monthly,2019-09-19,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,Sometimes,Often,Never,Never,Always,3,Strongly agree,Neither agree nor disagree,4,Always,Always,Sometimes,Rarely,Often,Often,Rarely,Rarely,Never,Always,5,Agree,Agree,Agree,Agree,Agree,6,NA,NA,NA,NA,7,Sometimes,Sometimes,8,NA,9,Always,Always,Always,10,Always,Strongly agree,Strongly agree,11,Often,Often,Rarely,Always,NA,Strongly Agree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,Neither agree nor disagree,Neither agree nor disagree,NA,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,NA,NA,NA,Neither agree nor disagree,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Strongly agree,Everyday,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Neither agree nor disagree,Strongly Agree,Strongly Agree,13,Definitely would not recommend
